target_gene,top10_predictors
YMR287C,"['YDR171W', 'YBR072W', 'Q0010', 'YLR350W', 'YLR359W', 'YLR358C', 'YLR357W', 'YLR356W', 'YLR355C', 'YLR354C']"
YMR288W,"['YLR178C', 'YHR087W', 'YDR171W', 'YDL038C', 'YBR085C-A', 'YBR072W', 'YGL089C', 'YLR327C', 'YLR356W', 'YLR362W']"
YMR289W,"['YDR170W-A', 'YLR361C', 'YLR359W', 'YLR358C', 'YLR357W', 'YLR356W', 'YLR355C', 'YLR354C', 'YLR353W', 'YLR352W']"
YMR290C,"['YDR171W', 'YDR258C', 'YOR289W', 'YOR374W', 'YHR087W', 'YLR327C', 'YNL112W', 'YBR085C-A', 'YDL038C', 'YMR169C']"
YMR290W-A,"['Q0010', 'YLR290C', 'YLR359W', 'YLR358C', 'YLR357W', 'YLR356W', 'YLR355C', 'YLR354C', 'YLR353W', 'YLR352W']"
YMR291W,"['YDR406W', 'YAL061W', 'YLR327C', 'YGR161C', 'YKL096W', 'YML123C', 'Q0130', 'YBR105C', 'YER124C', 'YCR102C']"
YMR292W,"['YDR170W-A', 'YDR077W', 'YBR072W', 'YFR053C', 'YDR034W-B', 'YGR161C', 'YGL089C', 'Q0010', 'YLR360W', 'YLR359W']"
YMR293C,"['YFL014W', 'YGR032W', 'YLR327C', 'YBR072W', 'YDR170W-A', 'YLR360W', 'YLR359W', 'YLR358C', 'YLR357W', 'YLR356W']"
YMR294W,"['YDR170W-A', 'YOL100W', 'YML123C', 'Q0010', 'YLR351C', 'YLR359W', 'YLR358C', 'YLR357W', 'YLR356W', 'YLR355C']"
YMR294W-A,"['YDR170W-A', 'YLR361C', 'YLR359W', 'YLR358C', 'YLR357W', 'YLR356W', 'YLR355C', 'YLR354C', 'YLR353W', 'YLR352W']"
YMR295C,"['YGR032W', 'YLR194C', 'YOR289W', 'YBR072W', 'YJL153C', 'YFL014W', 'YMR316W', 'YLR359W', 'YLR358C', 'YLR357W']"
YMR296C,"['YOL100W', 'YDR133C', 'YML128C', 'YFL014W', 'YLR327C', 'Q0130', 'YLR352W', 'YLR359W', 'YLR358C', 'YLR357W']"
YMR297W,"['YML128C', 'YGL121C', 'YOR374W', 'YFR053C', 'YGR008C', 'YGR043C', 'YKL103C', 'YLR178C', 'YGL089C', 'YGL255W']"
YMR298W,"['YDL038C', 'YDR171W', 'Q0010', 'YLR350W', 'YLR359W', 'YLR358C', 'YLR357W', 'YLR356W', 'YLR355C', 'YLR354C']"
YMR299C,"['YDL038C', 'YML123C', 'Q0010', 'YLR350W', 'YLR358C', 'YLR357W', 'YLR356W', 'YLR355C', 'YLR354C', 'YLR353W']"
YMR300C,"['YMR120C', 'YDR019C', 'YGR008C', 'YDL039C', 'YCL042W', 'YML100W', 'YCL040W', 'YMR169C', 'YML128C', 'YGL089C']"
YMR301C,"['YLR327C', 'YHR087W', 'YML128C', 'Q0070', 'YFR053C', 'YLR351C', 'YLR360W', 'YLR359W', 'YLR358C', 'YLR357W']"
YMR302C,"['YCL042W', 'YDR074W', 'YEL060C', 'YFR053C', 'YML128C', 'YDR171W', 'YDL039C', 'YDR258C', 'YGL089C', 'YBR072W']"
YMR303C,"['YER062C', 'YOL086C', 'YMR006C', 'YML123C', 'YOR382W', 'YJL088W', 'YGR032W', 'YGL089C', 'YPL265W', 'Q0130']"
YMR304C-A,"['YMR305C', 'YLR042C', 'YOR302W', 'YLL053C', 'YGR032W', 'YDL039C', 'YDR133C', 'YJL153C', 'YMR173W-A', 'Q0065']"
YMR304W,"['YCL040W', 'YML100W', 'YGL156W', 'YGL089C', 'YML128C', 'YGR088W', 'Q0010', 'YLR351C', 'YLR358C', 'YLR357W']"
YMR305C,"['YMR304C-A', 'YKR013W', 'YGR032W', 'YML123C', 'YOR382W', 'YJL153C', 'YMR251W-A', 'YBR072W', 'YMR173W-A', 'YOR383C']"
YMR306C-A,"['YML128C', 'YBR072W', 'YGR043C', 'YHR087W', 'YLR352W', 'YLR360W', 'YLR359W', 'YLR358C', 'YLR357W', 'YLR356W']"
YMR306W,"['YNL160W', 'YFL014W', 'YJR078W', 'YER081W', 'YGR032W', 'YGL089C', 'Q0130', 'YHR087W', 'YLR355C', 'YLR353W']"
YMR307W,"['YMR305C', 'YIL080W', 'YER081W', 'YJR073C', 'YMR304C-A', 'YNL160W', 'YDR170W-A', 'YGR108W', 'YOR383C', 'YJL153C']"
YMR308C,"['YDL130W-A', 'YCL042W', 'YER081W', 'Q0130', 'YNR058W', 'YBR072W', 'YML123C', 'YNL036W', 'YLR359W', 'YLR358C']"
YMR309C,"['YOR204W', 'YPR158W-A', 'YER081W', 'YDL130W-A', 'Q0055', 'YDR171W', 'YJR148W', 'YNL036W', 'YLR403W', 'YDL038C']"
YMR310C,"['YDR171W', 'YML100W', 'YDL038C', 'YHR087W', 'YML128C', 'YLR327C', 'YCL040W', 'YGR032W', 'Q0010', 'YLR359W']"
YMR311C,"['YDR171W', 'YLR327C', 'YDL039C', 'YER081W', 'YGR008C', 'Q0010', 'YLR359W', 'YLR358C', 'YLR357W', 'YLR356W']"
YMR312W,"['YOL052C-A', 'YDR171W', 'YOR374W', 'YLR327C', 'YFR053C', 'YGL089C', 'YGR161C', 'YDR034W-B', 'Q0065', 'YFL014W']"
YMR313C,"['YHR087W', 'YBR054W', 'YLR351C', 'YLR360W', 'YLR359W', 'YLR358C', 'YLR357W', 'YLR356W', 'YLR355C', 'YLR354C']"
YMR314W,"['YDL038C', 'Q0010', 'YLR350W', 'YLR359W', 'YLR358C', 'YLR357W', 'YLR356W', 'YLR355C', 'YLR354C', 'YLR353W']"
YMR315W,"['YDL130W-A', 'YNL274C', 'YGL121C', 'YHR087W', 'YBR169C', 'YFR053C', 'YGL255W', 'YNR057C', 'YDL124W', 'YNL160W']"
YMR316C-A,"['YMR169C', 'YGL089C', 'YLR349W', 'YLR359W', 'YLR358C', 'YLR357W', 'YLR356W', 'YLR355C', 'YLR354C', 'YLR353W']"
YMR316C-B,"['YNR060W', 'YML131W', 'YCL026C-B', 'YDR019C', 'YJR158W', 'YCR107W', 'YDR133C', 'YBR040W', 'YGL089C', 'YGL158W']"
YMR316W,"['YOR385W', 'YLR194C', 'YOL016C', 'YGR032W', 'YOL014W', 'YDL246C', 'YDL039C', 'YFR053C', 'YIL117C', 'YGL089C']"
YMR317W,"['YNR060W', 'YJR150C', 'YGL158W', 'YAL063C', 'YGR032W', 'YIL011W', 'YBR208C', 'YPL272C', 'YKR093W', 'YDL038C']"
YMR318C,"['YGR043C', 'YGL089C', 'Q0070', 'Q0010', 'YLR350W', 'YLR359W', 'YLR358C', 'YLR357W', 'YLR356W', 'YLR355C']"
YMR319C,"['YNR060W', 'YOL014W', 'YBL029W', 'YNL036W', 'YFL014W', 'YGL255W', 'YAR073W', 'YEL065W', 'YCR021C', 'YML123C']"
YMR320W,"['YOL014W', 'YDL048C', 'YMR316W', 'YLR461W', 'YDL038C', 'YIL117C', 'YOR302W', 'Q0010', 'YLR350W', 'YLR357W']"
YMR321C,"['YPL273W', 'YPR158W-A', 'YBR072W', 'YFR053C', 'YCL042W', 'YHR087W', 'YFL014W', 'Q0010', 'YLR359W', 'YLR358C']"
YMR322C,"['YDR403W', 'YOR389W', 'YGR144W', 'YGR043C', 'YPL277C', 'YML128C', 'YDL246C', 'YDR533C', 'YBR072W', 'YPL171C']"
YMR323W,"['YDR533C', 'Q0055', 'YHR087W', 'YJL153C', 'YBR054W', 'YDR170W-A', 'YLR353W', 'YLR362W', 'YLR361C', 'YLR360W']"
YMR324C,"['Q0010', 'YLR290C', 'YLR359W', 'YLR358C', 'YLR357W', 'YLR356W', 'YLR355C', 'YLR354C', 'YLR353W', 'YLR352W']"
YMR326C,"['Q0010', 'YLR290C', 'YLR359W', 'YLR358C', 'YLR357W', 'YLR356W', 'YLR355C', 'YLR354C', 'YLR353W', 'YLR352W']"
YNL001W,"['YDR171W', 'YLR178C', 'YCL040W', 'YBR072W', 'YGL089C', 'YDL038C', 'Q0010', 'YLR353W', 'YLR360W', 'YLR359W']"
YNL002C,"['YGL029W', 'YDR171W', 'YDR258C', 'YCL040W', 'YOR374W', 'YML100W', 'YLL026W', 'YNL110C', 'YER081W', 'YGL089C']"
YNL003C,"['YHR087W', 'YCR005C', 'YGR032W', 'YOR289W', 'YLR136C', 'YLR357W', 'YLR356W', 'YLR355C', 'YLR354C', 'YLR353W']"
YNL004W,"['YDR210C-C', 'YFL014W', 'Q0010', 'YLR351C', 'YLR360W', 'YLR359W', 'YLR358C', 'YLR357W', 'YLR356W', 'YLR355C']"
YNL005C,"['YLR327C', 'Q0065', 'YFR053C', 'YFL014W', 'YDL038C', 'Q0010', 'YLR360W', 'YLR359W', 'YLR358C', 'YLR357W']"
YNL006W,"['YGR142W', 'YOR298C-A', 'YIL117C', 'YDL038C', 'Q0130', 'YNR056C', 'Q0010', 'YLR350W', 'YLR358C', 'YLR357W']"
YNL007C,"['YLL026W', 'YDR171W', 'YPR158W', 'YNL112W', 'YFL014W', 'YOR027W', 'YDR258C', 'YJL153C', 'YDL039C', 'YDR214W']"
YNL008C,"['YMR169C', 'YNL036W', 'YGL089C', 'YDL038C', 'YER081W', 'YGR032W', 'Q0010', 'YLR359W', 'YLR358C', 'YLR357W']"
YNL009W,"['YDL038C', 'Q0010', 'YLR350W', 'YLR359W', 'YLR358C', 'YLR357W', 'YLR356W', 'YLR355C', 'YLR354C', 'YLR353W']"
YNL010W,"['YFL014W', 'YGR032W', 'YBR072W', 'YNL036W', 'YLR352W', 'YLR360W', 'YLR359W', 'YLR358C', 'YLR357W', 'YLR356W']"
YNL011C,"['YHR087W', 'YDL038C', 'YER081W', 'YOR382W', 'YFR015C', 'YDR171W', 'YOR383C', 'Q0010', 'YLR358C', 'YLR357W']"
YNL012W,"['YGL251C', 'YIL072W', 'YBR033W', 'YJR078W', 'YMR096W', 'Q0130', 'Q0065', 'Q0010', 'YLR357W', 'YLR356W']"
YNL013C,"['Q0010', 'YLR290C', 'YLR359W', 'YLR358C', 'YLR357W', 'YLR356W', 'YLR355C', 'YLR354C', 'YLR353W', 'YLR352W']"
YNL014W,"['YOL100W', 'YDL177C', 'YOR374W', 'Q0055', 'YDL038C', 'YLR327C', 'YMR251W-A', 'YGR043C', 'YNR056C', 'YOR108W']"
YNL015W,"['YDL124W', 'YGL121C', 'YDL130W-A', 'YNL160W', 'YJL153C', 'YNR034W-A', 'YJL217W', 'YGR108W', 'YMR173W', 'YMR173W-A']"
YNL016W,"['YDR170W-A', 'YDR034W-B', 'YJR148W', 'Q0055', 'YBR072W', 'YER081W', 'Q0010', 'YLR359W', 'YLR358C', 'YLR357W']"
YNL017C,"['YBR072W', 'YFR053C', 'YFL014W', 'Q0010', 'YLR359W', 'YLR358C', 'YLR357W', 'YLR356W', 'YLR355C', 'YLR354C']"
YNL019C,"['YER081W', 'YOR383C', 'YOL058W', 'YDR133C', 'YLR349W', 'YLR358C', 'YLR357W', 'YLR356W', 'YLR355C', 'YLR354C']"
YNL020C,"['YGR032W', 'YJL153C', 'YOR382W', 'YMR316W', 'YHR087W', 'Q0010', 'YLR350W', 'YLR358C', 'YLR357W', 'YLR356W']"
YNL021W,"['YBR085C-A', 'YDR170W-A', 'YLR327C', 'YBR072W', 'YMR046C', 'YNL036W', 'Q0055', 'YGR032W', 'Q0010', 'YLR353W']"
YNL022C,"['YML100W', 'YDR171W', 'YLR327C', 'YCL040W', 'YNL036W', 'YDL038C', 'YLR359W', 'YLR358C', 'YLR357W', 'YLR356W']"
YNL023C,"['YDR074W', 'YDR171W', 'YDL038C', 'YHR087W', 'YOL052C-A', 'YLR258W', 'YLR359W', 'YLR358C', 'YLR357W', 'YLR356W']"
YNL024C,"['YDR216W', 'YDR171W', 'YCL042W', 'snR10', 'YKR039W', 'YEL060C', 'YDL039C', 'YDR258C', 'YML100W', 'YLR327C']"
YNL025C,"['YDR170W-A', 'YDL039C', 'YFL014W', 'YML123C', 'Q0010', 'YLR360W', 'YLR359W', 'YLR358C', 'YLR357W', 'YLR356W']"
YNL026W,"['Q0055', 'Q0010', 'YLR349W', 'YLR359W', 'YLR358C', 'YLR357W', 'YLR356W', 'YLR355C', 'YLR354C', 'YLR353W']"
YNL027W,"['Q0010', 'YLR290C', 'YLR359W', 'YLR358C', 'YLR357W', 'YLR356W', 'YLR355C', 'YLR354C', 'YLR353W', 'YLR352W']"
YNL028W,"['Q0010', 'YLR290C', 'YLR359W', 'YLR358C', 'YLR357W', 'YLR356W', 'YLR355C', 'YLR354C', 'YLR353W', 'YLR352W']"
YNL029C,"['YFL014W', 'YDR210C-C', 'YCL026C-B', 'YLL053C', 'YGL255W', 'YKL096W', 'Q0010', 'YLR360W', 'YLR359W', 'YLR358C']"
YNL030W,"['YBR009C', 'YBL002W', 'YGL089C', 'YFL014W', 'YIL080W', 'YDR170W-A', 'Q0010', 'YLR352W', 'YLR359W', 'YLR358C']"
YNL031C,"['YDR224C', 'YBR009C', 'YFL014W', 'YBL002W', 'YHR215W', 'YNL030W', 'YGL089C', 'Q0130', 'YLR352W', 'YLR359W']"
YNL032W,"['YBR072W', 'YCL040W', 'YFL014W', 'Q0010', 'YLR358C', 'YLR357W', 'YLR356W', 'YLR355C', 'YLR354C', 'YLR353W']"
YNL033W,"['Q0010', 'YLR290C', 'YLR359W', 'YLR358C', 'YLR357W', 'YLR356W', 'YLR355C', 'YLR354C', 'YLR353W', 'YLR352W']"
YNL034W,"['YNR062C', 'YBR045C', 'YOL143C', 'YLR307W', 'YOL155C', 'YFL014W', 'YGR043C', 'YJL088W', 'YOR383C', 'YBR072W']"
YNL035C,"['YDR171W', 'YML128C', 'YFL014W', 'YER081W', 'YBR072W', 'YNL036W', 'Q0070', 'YLR345W', 'YLR360W', 'YLR359W']"
YNL036W,"['YMR140W', 'YLR327C', 'YGL062W', 'YMR319C', 'YDL039C', 'YER081W', 'Q0055', 'YMR046C', 'YIL080W', 'YDL038C']"
YNL037C,"['YOR136W', 'YCR005C', 'YOR383C', 'YEL071W', 'YPR002W', 'Q0065', 'YML100W', 'YHR087W', 'YGL117W', 'Q0130']"
YNL038W,"['YBR169C', 'YDR170W-A', 'YOL014W', 'YGL062W', 'YDR258C', 'YCL040W', 'YBR072W', 'YOL100W', 'YFR053C', 'YGL089C']"
YNL039W,"['YBR072W', 'Q0010', 'YLR338W', 'YLR359W', 'YLR358C', 'YLR357W', 'YLR356W', 'YLR355C', 'YLR354C', 'YLR353W']"
YNL040W,"['snR10', 'YHR057C', 'YGL251C', 'YLR343W', 'YIL072W', 'YOL155C', 'YNL036W', 'YGL089C', 'Q0065', 'YML123C']"
YNL041C,"['Q0010', 'YLR290C', 'YLR359W', 'YLR358C', 'YLR357W', 'YLR356W', 'YLR355C', 'YLR354C', 'YLR353W', 'YLR352W']"
YNL042W,"['YIL080W', 'YLR383W', 'YLR358C', 'YLR357W', 'YLR356W', 'YLR355C', 'YLR354C', 'YLR353W', 'YLR352W', 'YLR351C']"
YNL043C,"['Q0010', 'YLR290C', 'YLR359W', 'YLR358C', 'YLR357W', 'YLR356W', 'YLR355C', 'YLR354C', 'YLR353W', 'YLR352W']"
YNL044W,"['YJL153C', 'YDR133C', 'YBR067C', 'YOL058W', 'YFR053C', 'YIL169C', 'YAR073W', 'YOR383C', 'YML128C', 'YBR105C']"
YNL045W,"['YOR374W', 'YGR043C', 'YER081W', 'YDR171W', 'YBR169C', 'YBR072W', 'YGL089C', 'YLR327C', 'YGL255W', 'YJL153C']"
YNL046W,"['YOL158C', 'YGR234W', 'YBR244W', 'YCL064C', 'YBR054W', 'YOL014W', 'YGR052W', 'YEL039C', 'YGL089C', 'YML123C']"
YNL047C,"['YFR053C', 'YLR327C', 'Q0130', 'Q0010', 'YLR351C', 'YLR360W', 'YLR359W', 'YLR358C', 'YLR357W', 'YLR356W']"
YNL048W,"['YBR072W', 'Q0010', 'YLR338W', 'YLR359W', 'YLR358C', 'YLR357W', 'YLR356W', 'YLR355C', 'YLR354C', 'YLR353W']"
YNL049C,"['YFR053C', 'YMR046C', 'YML123C', 'YFL014W', 'YNR058W', 'YCL042W', 'YNL036W', 'Q0010', 'YLR351C', 'YLR358C']"
YNL050C,"['YCL042W', 'YOR287C', 'YGL029W', 'YBR072W', 'Q0130', 'YGL156W', 'YEL060C', 'YOL109W', 'YML123C', 'YGL089C']"
YNL051W,"['YBR072W', 'Q0010', 'YLR338W', 'YLR359W', 'YLR358C', 'YLR357W', 'YLR356W', 'YLR355C', 'YLR354C', 'YLR353W']"
YNL052W,"['YGL187C', 'YEL024W', 'YDL181W', 'YGL188C', 'Q0070', 'YML123C', 'YOR382W', 'Q0130', 'YJR048W', 'YNL160W']"
YNL053W,"['YLR042C', 'YOR382W', 'YKL096W', 'Q0010', 'YLR358C', 'YLR357W', 'YLR356W', 'YLR355C', 'YLR354C', 'YLR353W']"
YNL054W,"['YCR005C', 'YOL058W', 'YFL014W', 'YML123C', 'YLR327C', 'YLR350W', 'YLR358C', 'YLR357W', 'YLR356W', 'YLR355C']"
YNL055C,"['YDL181W', 'YGL121C', 'YOR374W', 'YNL160W', 'YGL089C', 'YFR053C', 'YOR153W', 'YJR148W', 'YLR400W', 'YIL121W']"
YNL056W,"['YDL038C', 'YDR034W-B', 'YOL014W', 'YLR351C', 'YLR360W', 'YLR359W', 'YLR358C', 'YLR357W', 'YLR356W', 'YLR355C']"
YNL057W,"['YFL014W', 'Q0010', 'YLR349W', 'YLR358C', 'YLR357W', 'YLR356W', 'YLR355C', 'YLR354C', 'YLR353W', 'YLR352W']"
YNL058C,"['YBR092C', 'YIL117C', 'YKL096W', 'YMR173W-A', 'YDR133C', 'YNR057C', 'YKR091W', 'YDL038C', 'YGR032W', 'YKL163W']"
YNL059C,"['YFL014W', 'YDR170W-A', 'YFR053C', 'YLR350W', 'YLR360W', 'YLR359W', 'YLR358C', 'YLR357W', 'YLR356W', 'YLR355C']"
YNL061W,"['YKL078W', 'YCL040W', 'YLR178C', 'YDR171W', 'Q0055', 'YHR087W', 'YGR008C', 'YGR043C', 'YLR327C', 'YDL038C']"
YNL062C,"['YDR171W', 'YCL040W', 'YKL078W', 'YNL036W', 'YGR161C', 'YML128C', 'YLR327C', 'YEL060C', 'YNL141W', 'YDL039C']"
YNL063W,"['YDR171W', 'YDL038C', 'YMR169C', 'YER081W', 'Q0010', 'YLR359W', 'YLR358C', 'YLR357W', 'YLR356W', 'YLR355C']"
YNL064C,"['YNL007C', 'YOR298C-A', 'YJL079C', 'YOR027W', 'YFL014W', 'YCL040W', 'YDR214W', 'YGR032W', 'Q0070', 'YGL089C']"
YNL065W,"['YBR105C', 'YOR338W', 'YBL042C', 'YOL126C', 'YEL060C', 'YDL039C', 'YGR079W', 'YJL088W', 'YCR005C', 'YLR327C']"
YNL066W,"['YLR286C', 'YMR006C', 'YBR085C-A', 'YDR171W', 'YER081W', 'YBR067C', 'YNL036W', 'YGR032W', 'YPL223C', 'YML123C']"
YNL067W,"['YDR418W', 'YGL189C', 'YGR032W', 'YBR072W', 'YNL178W', 'YGR234W', 'YFR053C', 'YER081W', 'Q0130', 'YFL014W']"
YNL067W-A,"['YDR171W', 'YDL038C', 'Q0010', 'YLR350W', 'YLR359W', 'YLR358C', 'YLR357W', 'YLR356W', 'YLR355C', 'YLR354C']"
YNL068C,"['YIL117C', 'YBR092C', 'YGR032W', 'YDR171W', 'YDL038C', 'YBR072W', 'YER081W', 'YLR327C', 'YOR289W', 'YBR054W']"
YNL069C,"['YGR043C', 'YHR087W', 'YPR160W', 'YLR350W', 'YLR359W', 'YLR358C', 'YLR357W', 'YLR356W', 'YLR355C', 'YLR354C']"
YNL070W,"['Q0055', 'YDR170W-A', 'YOR382W', 'Q0065', 'YGL089C', 'YML123C', 'YLR350W', 'YLR359W', 'YLR358C', 'YLR357W']"
YNL071W,"['YFR053C', 'YGL089C', 'YGL255W', 'YCR005C', 'Q0010', 'YLR350W', 'YLR358C', 'YLR357W', 'YLR356W', 'YLR355C']"
YNL072W,"['YDR171W', 'YGR032W', 'YML128C', 'YDR034W-B', 'YDR170W-A', 'YBR054W', 'YIL117C', 'YBR072W', 'YIL080W', 'YFR053C']"
YNL073W,"['YNL169C', 'YBR072W', 'YJR073C', 'YGR234W', 'YER081W', 'YGL089C', 'YNL036W', 'YJL153C', 'YDR170W-A', 'YLR353W']"
YNL074C,"['YGL089C', 'YBR072W', 'YNR058W', 'Q0010', 'YLR351C', 'YLR359W', 'YLR358C', 'YLR357W', 'YLR356W', 'YLR355C']"
YNL075W,"['YML100W', 'YNL112W', 'YDR258C', 'YKL078W', 'YDR171W', 'YCL040W', 'YCR005C', 'YLR327C', 'YML128C', 'YBR085C-A']"
YNL076W,"['Q0010', 'YLR290C', 'YLR359W', 'YLR358C', 'YLR357W', 'YLR356W', 'YLR355C', 'YLR354C', 'YLR353W', 'YLR352W']"
YNL077W,"['YLR327C', 'YCR005C', 'YJL144W', 'YNL160W', 'YFL014W', 'YGL089C', 'YGR142W', 'YLR351C', 'YLR358C', 'YLR357W']"
YNL078W,"['YJL157C', 'YJR004C', 'YER081W', 'YBR072W', 'YGL089C', 'YML123C', 'YGR088W', 'YFR053C', 'YLR349W', 'YLR348C']"
YNL079C,"['YDR171W', 'YER081W', 'YGR032W', 'Q0010', 'YLR350W', 'YLR359W', 'YLR358C', 'YLR357W', 'YLR356W', 'YLR355C']"
YNL080C,"['YDR171W', 'YGR032W', 'YFL014W', 'YBR072W', 'YER081W', 'YML123C', 'Q0010', 'YLR353W', 'YLR360W', 'YLR359W']"
YNL081C,"['Q0065', 'YDR170W-A', 'YFL014W', 'Q0055', 'YFR053C', 'Q0010', 'YLR361C', 'YLR360W', 'YLR359W', 'YLR358C']"
YNL082W,"['YDL038C', 'Q0010', 'YLR350W', 'YLR359W', 'YLR358C', 'YLR357W', 'YLR356W', 'YLR355C', 'YLR354C', 'YLR353W']"
YNL083W,"['Q0010', 'YLR290C', 'YLR359W', 'YLR358C', 'YLR357W', 'YLR356W', 'YLR355C', 'YLR354C', 'YLR353W', 'YLR352W']"
YNL084C,"['YDR171W', 'YHR087W', 'YLR327C', 'YLR350W', 'YLR359W', 'YLR358C', 'YLR357W', 'YLR356W', 'YLR355C', 'YLR354C']"
YNL085W,"['Q0055', 'Q0010', 'YLR349W', 'YLR359W', 'YLR358C', 'YLR357W', 'YLR356W', 'YLR355C', 'YLR354C', 'YLR353W']"
YNL086W,"['Q0055', 'YNL160W', 'YHR087W', 'YDL038C', 'YLR350W', 'YLR359W', 'YLR358C', 'YLR357W', 'YLR356W', 'YLR355C']"
YNL087W,"['YFR053C', 'YMR173W-A', 'YLR178C', 'YDL039C', 'YMR006C', 'YFL014W', 'YMR169C', 'YML128C', 'YER103W', 'YPR160W']"
YNL088W,"['Q0055', 'YGL089C', 'YDR019C', 'Q0010', 'YLR351C', 'YLR360W', 'YLR359W', 'YLR358C', 'YLR357W', 'YLR356W']"
YNL089C,"['YBR072W', 'YML128C', 'YGR032W', 'YDR170W-A', 'YGR043C', 'YFR053C', 'YGL089C', 'Q0130', 'YLR346C', 'YLR355C']"
YNL090W,"['YDR406W', 'YFL014W', 'Q0010', 'YLR350W', 'YLR359W', 'YLR358C', 'YLR357W', 'YLR356W', 'YLR355C', 'YLR354C']"
YNL091W,"['YGL089C', 'Q0010', 'YLR349W', 'YLR358C', 'YLR357W', 'YLR356W', 'YLR355C', 'YLR354C', 'YLR353W', 'YLR352W']"
YNL092W,"['YDL169C', 'YHR138C', 'YJL153C', 'YHR087W', 'YML100W', 'YDL130W-A', 'YDR171W', 'YGL156W', 'YDL038C', 'YJL163C']"
YNL093W,"['YGR032W', 'YJL153C', 'YGR043C', 'YDR034W-B', 'YMR316W', 'YHR087W', 'YBR072W', 'YLR353W', 'YLR360W', 'YLR359W']"
YNL094W,"['YGR032W', 'YER081W', 'YDR034W-B', 'Q0010', 'YLR349W', 'YLR358C', 'YLR357W', 'YLR356W', 'YLR355C', 'YLR354C']"
YNL095C,"['YGR008C', 'YGL037C', 'YHR087W', 'YFR015C', 'YML100W', 'YFR053C', 'YGL089C', 'YDL039C', 'YDL038C', 'YAL061W']"
YNL096C,"['YNL036W', 'YBR072W', 'YER081W', 'YGR032W', 'YGR234W', 'YML123C', 'YDR171W', 'Q0010', 'YLR358C', 'YLR357W']"
YNL097C,"['YGL089C', 'YDL038C', 'Q0010', 'YLR350W', 'YLR359W', 'YLR358C', 'YLR357W', 'YLR356W', 'YLR355C', 'YLR354C']"
YNL098C,"['YDL038C', 'YML100W', 'YNL160W', 'YDR516C', 'YJR073C', 'YHR087W', 'YDL227C', 'Q0065', 'YML123C', 'YOR161C']"
YNL099C,"['YML128C', 'Q0055', 'YBR072W', 'YJR078W', 'YFL014W', 'YML123C', 'YLR342W', 'YLR353W', 'YLR361C', 'YLR360W']"
YNL100W,"['YKL150W', 'YFL014W', 'YDL181W', 'YNL284C-A', 'YDL038C', 'YOR382W', 'YOL052C-A', 'YAR009C', 'YOR374W', 'YBR085W']"
YNL101W,"['YDR170W-A', 'YGL089C', 'YML100W', 'YBR072W', 'YLR352W', 'YLR361C', 'YLR360W', 'YLR359W', 'YLR358C', 'YLR357W']"
YNL102W,"['YBR072W', 'YDR034W-B', 'YBR085C-A', 'Q0010', 'YLR350W', 'YLR358C', 'YLR357W', 'YLR356W', 'YLR355C', 'YLR354C']"
YNL103W,"['YGR032W', 'YBR072W', 'YNR056C', 'YGL089C', 'Q0010', 'YLR352W', 'YLR360W', 'YLR359W', 'YLR358C', 'YLR357W']"
YNL104C,"['YJR109C', 'YGL009C', 'YGL117W', 'YDR133C', 'YMR189W', 'YNR056C', 'YER069W', 'YOR374W', 'YFR053C', 'YFL014W']"
YNL105W,"['Q0010', 'YLR290C', 'YLR359W', 'YLR358C', 'YLR357W', 'YLR356W', 'YLR355C', 'YLR354C', 'YLR353W', 'YLR352W']"
YNL106C,"['YDR170W-A', 'YLR361C', 'YLR359W', 'YLR358C', 'YLR357W', 'YLR356W', 'YLR355C', 'YLR354C', 'YLR353W', 'YLR352W']"
YNL107W,"['YBR072W', 'Q0010', 'YLR338W', 'YLR359W', 'YLR358C', 'YLR357W', 'YLR356W', 'YLR355C', 'YLR354C', 'YLR353W']"
YNL108C,"['YFR053C', 'YOL014W', 'YBR072W', 'YGR032W', 'YGL089C', 'YER060W', 'YGR234W', 'YDR210C-C', 'YML123C', 'YDR077W']"
YNL109W,"['YFL014W', 'Q0010', 'YLR349W', 'YLR358C', 'YLR357W', 'YLR356W', 'YLR355C', 'YLR354C', 'YLR353W', 'YLR352W']"
YNL110C,"['YGL029W', 'YFR001W', 'YDR171W', 'YDR258C', 'YLL026W', 'YDR074W', 'YGR043C', 'YER081W', 'YDL038C', 'YCR005C']"
YNL111C,"['YGR177C', 'YDL039C', 'YLR327C', 'YOR383C', 'YML100W', 'YNL036W', 'YAR073W', 'YJR109C', 'YOR382W', 'YGR234W']"
YNL112W,"['YNL141W', 'YNL007C', 'YGR159C', 'YDR171W', 'YDR258C', 'YLL026W', 'YCR005C', 'YLR327C', 'YBR085C-A', 'YNL065W']"
YNL113W,"['YDR171W', 'YOL100W', 'YDR074W', 'YDL038C', 'YCR005C', 'YDR258C', 'YGL029W', 'YNL110C', 'YJL153C', 'YLR357W']"
YNL114C,"['YKL153W', 'Q0055', 'YOR382W', 'YOL058W', 'YGL255W', 'YGL089C', 'YBR145W', 'YDL039C', 'YML123C', 'YNR057C']"
YNL115C,"['YLR178C', 'YGL156W', 'YGL104C', 'YDR034W-B', 'YKL103C', 'YML128C', 'YDR170W-A', 'YDL038C', 'YOR374W', 'YGL089C']"
